,Unnamed: 0,Operateur,X,Y,2G,3G,4G
22933,22933,Free,609599.0,6520000.0,0,1,0
22934,22934,Free,609601.0,6931585.0,0,1,1
22935,22935,SFR,609606.0,6283069.0,1,1,0
22936,22936,Bouygue,609612.0,6260785.0,1,1,1
22937,22937,SFR,609612.0,6519935.0,1,1,0
22938,22938,Bouygue,609613.0,6963758.0,1,1,1
22939,22939,SFR,609617.0,6862682.0,1,0,0
22940,22940,Bouygue,609635.0,6283125.0,1,1,0
22941,22941,Orange,609636.0,6283124.0,1,1,0
22942,22942,Free,609636.0,6283125.0,0,1,0
22943,22943,Free,609640.0,6885122.0,0,1,1
22944,22944,Bouygue,609648.0,6885119.0,1,1,1
22945,22945,Orange,609665.0,6888453.0,1,1,1
22946,22946,Bouygue,609695.0,6593504.0,1,1,1
22947,22947,SFR,609704.0,6845511.0,1,1,1
22948,22948,Orange,609706.0,6845510.0,1,1,1
22949,22949,Bouygue,609711.0,6275519.0,1,1,1
22950,22950,SFR,609714.0,6275596.0,1,1,1
22951,22951,Orange,609740.0,6877159.0,1,1,1
22952,22952,Orange,609803.0,6215724.0,1,0,0
22953,22953,Bouygue,609841.0,7030476.0,1,1,1
22954,22954,SFR,609841.0,7030476.0,1,1,1
22955,22955,Orange,609868.0,6593721.0,1,1,1
22956,22956,SFR,609885.0,6551632.0,1,1,0
22957,22957,Orange,609914.0,6551637.0,1,1,0
22958,22958,Bouygue,609915.0,6551637.0,1,1,0
22959,22959,Free,609915.0,6551638.0,0,1,0
22960,22960,Orange,609919.0,6972053.0,1,1,1
22961,22961,SFR,609922.0,6497842.0,1,1,0
22962,22962,Bouygue,609922.0,6497843.0,1,1,0
22963,22963,Orange,609922.0,6497843.0,1,1,0
22964,22964,Free,609923.0,6497843.0,0,1,0
22965,22965,SFR,609950.0,7092500.0,1,1,0
22966,22966,Bouygue,609954.0,7092507.0,1,1,1
22967,22967,Orange,609992.0,7092518.0,1,1,0
22968,22968,Bouygue,610020.0,6218437.0,1,1,1
22969,22969,Free,610045.0,6354640.0,0,1,1
22970,22970,Bouygue,610070.0,6289616.0,1,1,1
22971,22971,SFR,610070.0,6289618.0,1,1,1
22972,22972,Orange,610080.0,6289630.0,1,1,1
22973,22973,Bouygue,610103.0,6875206.0,1,0,1
22974,22974,SFR,610104.0,6218495.0,1,1,1
22975,22975,Orange,610108.0,6832838.0,0,0,0
22976,22976,Orange,610111.0,6311725.0,1,1,1
22977,22977,Orange,610121.0,6757862.0,1,1,0
22978,22978,Orange,610128.0,7079570.0,1,1,1
22979,22979,Orange,610135.0,6814610.0,1,1,1
22980,22980,Orange,610137.0,6828385.0,0,0,0
22981,22981,Orange,610160.0,6562503.0,1,1,1
22982,22982,Free,610161.0,6562503.0,0,1,0
22983,22983,SFR,610191.0,6470616.0,1,1,1
22984,22984,Orange,610224.0,6306596.0,1,1,0
22985,22985,Orange,610297.0,7016660.0,1,1,0
22986,22986,Orange,610300.0,6750576.0,1,1,0
22987,22987,Bouygue,610307.0,6750578.0,1,1,0
22988,22988,Free,610308.0,6750579.0,0,1,1
22989,22989,Bouygue,610315.0,7016698.0,1,1,1
22990,22990,SFR,610315.0,7016698.0,1,1,1
22991,22991,Orange,610318.0,6875685.0,1,1,1
22992,22992,Orange,610328.0,6470533.0,1,1,1
22993,22993,Bouygue,610330.0,6470535.0,1,1,1
22994,22994,Bouygue,610330.0,6593144.0,1,0,0
22995,22995,SFR,610354.0,6816871.0,1,1,0
22996,22996,Free,610355.0,6816881.0,0,1,0
22997,22997,Orange,610356.0,6816881.0,1,1,1
22998,22998,SFR,610361.0,6910411.0,1,1,1
22999,22999,Bouygue,610367.0,6910423.0,1,1,1
23000,23000,Free,610367.0,6910424.0,0,1,1
23001,23001,Orange,610378.0,6910424.0,1,1,1
23002,23002,Bouygue,610410.0,7048322.0,1,1,0
23003,23003,SFR,610410.0,7048322.0,1,1,0
23004,23004,Free,610410.0,7048323.0,0,1,0
23005,23005,Orange,610412.0,7048324.0,1,1,0
23006,23006,Bouygue,610419.0,6432250.0,1,1,1
23007,23007,SFR,610420.0,6432255.0,1,1,1
23008,23008,Free,610430.0,6432243.0,0,1,1
23009,23009,Orange,610436.0,6432248.0,1,1,0
23010,23010,Bouygue,610564.0,6542075.0,1,1,1
23011,23011,SFR,610564.0,6542075.0,1,1,1
23012,23012,Orange,610596.0,6852776.0,1,1,1
23013,23013,Bouygue,610619.0,6740365.0,1,1,0
23014,23014,SFR,610619.0,6740365.0,1,1,0
23015,23015,SFR,610622.0,6852775.0,1,1,0
23016,23016,Orange,610625.0,7018232.0,1,1,0
23017,23017,Bouygue,610637.0,6852785.0,1,1,0
23018,23018,Bouygue,610715.0,6868326.0,1,0,0
23019,23019,SFR,610725.0,6868333.0,1,1,0
23020,23020,SFR,610731.0,6876165.0,1,1,1
23021,23021,Free,610742.0,6876154.0,0,1,1
23022,23022,Orange,610804.0,6868415.0,1,1,1
23023,23023,Free,610806.0,6863458.0,0,1,1
23024,23024,Orange,610847.0,6863678.0,1,1,1
23025,23025,SFR,610859.0,6976751.0,1,1,0
23026,23026,Bouygue,610864.0,6976731.0,1,1,0
23027,23027,Free,610864.0,6976732.0,0,1,0
23028,23028,Orange,610865.0,6976733.0,1,1,0
23029,23029,SFR,610880.0,6879799.0,0,1,0
23030,23030,SFR,610884.0,6863696.0,1,1,0
23031,23031,Orange,610893.0,6964214.0,1,1,0
23032,23032,Bouygue,610900.0,6214463.0,1,1,1
23033,23033,SFR,610900.0,6214463.0,1,1,1
23034,23034,Orange,610905.0,7056242.0,1,1,0
23035,23035,Orange,610909.0,7085678.0,1,1,1
23036,23036,Bouygue,610916.0,6448728.0,1,1,1
23037,23037,SFR,610916.0,6448728.0,1,1,1
23038,23038,Bouygue,610919.0,7056269.0,1,1,0
23039,23039,SFR,610919.0,7056280.0,1,1,1
23040,23040,Free,610920.0,7056270.0,0,1,1
23041,23041,Bouygue,610944.0,6863625.0,1,1,0
23042,23042,Bouygue,610950.0,6460138.0,1,1,0
23043,23043,Orange,610950.0,6460138.0,0,1,0
23044,23044,SFR,610950.0,6460138.0,1,1,0
23045,23045,Free,610950.0,6460139.0,0,1,0
23046,23046,Orange,610987.0,6222333.0,1,1,1
23047,23047,Orange,611001.0,6739209.0,1,1,0
23048,23048,Orange,611003.0,6909280.0,1,1,1
23049,23049,Orange,611014.0,6449004.0,1,0,0
23050,23050,Free,611017.0,6448711.0,0,1,1
23051,23051,Free,611048.0,6425825.0,0,1,1
23052,23052,Bouygue,611070.0,6817689.0,1,1,0
23053,23053,Bouygue,611082.0,6425815.0,1,1,1
23054,23054,Orange,611082.0,6425815.0,1,1,1
23055,23055,SFR,611090.0,6425825.0,1,1,1
23056,23056,Bouygue,611128.0,6204722.0,1,1,0
23057,23057,SFR,611128.0,6204722.0,1,1,0
23058,23058,Orange,611129.0,6204721.0,1,1,0
23059,23059,Bouygue,611130.0,6294587.0,1,1,1
23060,23060,Free,611132.0,6294463.0,0,1,0
23061,23061,Bouygue,611137.0,6311987.0,1,1,1
23062,23062,SFR,611138.0,6311985.0,1,1,1
23063,23063,Bouygue,611182.0,6908732.0,1,1,1
23064,23064,Free,611221.0,6203336.0,0,1,0
23065,23065,Bouygue,611259.0,6437391.0,1,1,0
23066,23066,Orange,611259.0,6437391.0,1,1,0
23067,23067,Bouygue,611278.0,6333699.0,1,1,0
23068,23068,SFR,611278.0,6333699.0,1,1,0
23069,23069,Orange,611279.0,6333698.0,1,1,0
23070,23070,Free,611279.0,6333699.0,0,1,0
23071,23071,Orange,611285.0,7061184.0,1,1,1
23072,23072,Bouygue,611287.0,7061189.0,1,1,1
23073,23073,Bouygue,611301.0,7012429.0,1,1,0
23074,23074,Orange,611303.0,6585098.0,0,1,0
23075,23075,Orange,611303.0,7012431.0,1,1,1
23076,23076,Bouygue,611304.0,6585098.0,1,1,0
23077,23077,Free,611304.0,6585098.0,0,1,0
23078,23078,SFR,611304.0,6585098.0,1,1,0
23079,23079,Bouygue,611312.0,7023576.0,1,1,1
23080,23080,SFR,611312.0,7023576.0,1,1,1
23081,23081,SFR,611327.0,6437422.0,1,1,0
23082,23082,Free,611327.0,6437423.0,0,1,0
23083,23083,Orange,611354.0,6894019.0,1,1,0
23084,23084,Orange,611375.0,6662945.0,1,1,1
23085,23085,Orange,611391.0,6856642.0,1,1,1
23086,23086,Free,611431.0,6662912.0,0,1,1
23087,23087,SFR,611431.0,6906926.0,1,1,1
23088,23088,Free,611436.0,6906924.0,0,1,1
23089,23089,Bouygue,611455.0,6662919.0,1,1,1
23090,23090,SFR,611455.0,6662919.0,1,1,1
23091,23091,Orange,611459.0,6657973.0,1,1,0
23092,23092,Bouygue,611485.0,7094403.0,1,1,0
23093,23093,Bouygue,611485.0,7094403.0,1,1,1
23094,23094,Bouygue,611493.0,6475518.0,1,1,0
23095,23095,Orange,611493.0,6475518.0,1,1,0
23096,23096,SFR,611494.0,6475518.0,1,1,0
23097,23097,Orange,611508.0,6627629.0,1,1,1
23098,23098,Bouygue,611521.0,6418149.0,1,1,1
23099,23099,SFR,611521.0,6418151.0,1,1,1
23100,23100,Orange,611526.0,6418148.0,1,1,1
23101,23101,Orange,611527.0,6760998.0,1,1,0
23102,23102,Free,611531.0,6475484.0,0,1,1
23103,23103,SFR,611535.0,6925156.0,1,1,0
23104,23104,Bouygue,611557.0,6925127.0,1,1,0
23105,23105,Free,611557.0,6925128.0,0,1,0
23106,23106,Orange,611559.0,6925128.0,1,1,0
23107,23107,Orange,611574.0,6846987.0,1,1,1
23108,23108,SFR,611582.0,6691217.0,1,0,0
23109,23109,Orange,611607.0,6691212.0,1,1,0
23110,23110,Orange,611608.0,7094557.0,0,0,0
23111,23111,Free,611610.0,6917634.0,0,1,1
23112,23112,Orange,611612.0,6312007.0,1,1,1
23113,23113,Free,611613.0,6312013.0,0,1,1
23114,23114,Bouygue,611616.0,6917552.0,1,1,1
23115,23115,SFR,611616.0,6917552.0,1,1,1
23116,23116,Orange,611651.0,6917979.0,1,1,1
23117,23117,Orange,611657.0,6485394.0,0,1,0
23118,23118,Bouygue,611657.0,6485395.0,1,1,0
23119,23119,SFR,611657.0,6485395.0,1,1,0
23120,23120,Free,611658.0,6485395.0,0,1,0
23121,23121,Free,611748.0,7041256.0,0,1,1
23122,23122,SFR,611770.0,7095100.0,1,0,0
23123,23123,Bouygue,611836.0,6942059.0,1,1,1
23124,23124,SFR,611870.0,6942008.0,1,1,1
23125,23125,Free,611905.0,6757287.0,0,1,1
23126,23126,SFR,611908.0,6244113.0,1,0,0
23127,23127,SFR,611923.0,6757301.0,1,1,1
23128,23128,Free,611941.0,6313141.0,0,1,1
23129,23129,Bouygue,611955.0,6307199.0,1,1,1
23130,23130,SFR,611955.0,6307199.0,1,1,1
23131,23131,Orange,611970.0,6189381.0,1,1,1
23132,23132,Orange,612020.0,7041474.0,1,1,1
23133,23133,Bouygue,612023.0,6853642.0,1,1,0
23134,23134,Orange,612051.0,6928740.0,1,1,0
23135,23135,Bouygue,612054.0,7008946.0,1,1,1
23136,23136,Orange,612064.0,7088042.0,1,1,1
23137,23137,SFR,612068.0,7008959.0,1,1,1
23138,23138,SFR,612075.0,7087970.0,1,1,0
23139,23139,SFR,612127.0,6415401.0,1,1,0
23140,23140,SFR,612137.0,6872517.0,1,1,1
23141,23141,Orange,612138.0,6313331.0,1,1,1
23142,23142,Free,612138.0,6872519.0,0,1,1
23143,23143,Bouygue,612141.0,7088004.0,1,1,1
23144,23144,Free,612142.0,7088005.0,0,1,1
23145,23145,SFR,612146.0,6896087.0,1,1,1
23146,23146,SFR,612149.0,6841120.0,1,1,1
23147,23147,Bouygue,612160.0,6896066.0,1,1,1
23148,23148,Free,612162.0,6896081.0,0,1,1
23149,23149,SFR,612162.0,7041452.0,1,1,1
23150,23150,Bouygue,612163.0,7041468.0,1,1,1
23151,23151,Bouygue,612168.0,6841110.0,1,1,1
23152,23152,Bouygue,612223.0,7045921.0,1,1,0
23153,23153,Bouygue,612254.0,6322786.0,1,1,1
23154,23154,Orange,612259.0,6322782.0,1,1,1
23155,23155,SFR,612263.0,6322792.0,1,1,1
23156,23156,Orange,612267.0,6643633.0,1,1,0
23157,23157,Free,612328.0,6984837.0,0,1,0
23158,23158,Orange,612330.0,6984838.0,1,1,1
23159,23159,Orange,612335.0,6309264.0,1,1,0
23160,23160,Bouygue,612338.0,6564878.0,1,1,1
23161,23161,SFR,612338.0,6564878.0,1,1,1
23162,23162,Orange,612351.0,6895381.0,1,1,1
23163,23163,SFR,612373.0,6755417.0,1,1,1
23164,23164,SFR,612374.0,6409258.0,1,1,0
23165,23165,Orange,612390.0,6755435.0,1,1,1
23166,23166,Bouygue,612403.0,6404090.0,1,1,1
23167,23167,SFR,612403.0,6404090.0,1,1,1
23168,23168,Bouygue,612403.0,6755434.0,1,1,1
23169,23169,SFR,612408.0,7079530.0,1,1,1
23170,23170,Bouygue,612410.0,7079527.0,1,1,0
23171,23171,Orange,612414.0,6758382.0,1,1,0
23172,23172,Orange,612415.0,7079532.0,1,1,1
23173,23173,Bouygue,612423.0,6758392.0,1,1,1
23174,23174,SFR,612432.0,6555711.0,1,1,1
23175,23175,Bouygue,612436.0,6555708.0,1,1,1
23176,23176,SFR,612455.0,6751591.0,1,1,0
23177,23177,Free,612479.0,6563695.0,0,1,1
23178,23178,Bouygue,612490.0,6412261.0,1,1,0
23179,23179,Orange,612490.0,6412261.0,0,1,0
23180,23180,SFR,612490.0,6412261.0,0,1,0
23181,23181,Free,612491.0,6412262.0,0,1,1
23182,23182,Orange,612494.0,6876636.0,1,1,1
23183,23183,Free,612501.0,6876631.0,0,1,1
23184,23184,SFR,612502.0,6876632.0,1,1,1
23185,23185,Bouygue,612512.0,6562991.0,1,1,1
23186,23186,Bouygue,612513.0,6876615.0,1,1,1
23187,23187,Bouygue,612516.0,6874285.0,1,1,1
23188,23188,SFR,612521.0,6562991.0,1,1,1
23189,23189,Orange,612522.0,6563016.0,0,1,0
23190,23190,Bouygue,612554.0,6515291.0,1,1,0
23191,23191,Orange,612554.0,6515291.0,0,1,0
23192,23192,SFR,612554.0,6515291.0,1,1,0
23193,23193,Free,612554.0,6515292.0,0,1,0
23194,23194,SFR,612559.0,6853540.0,1,1,0
23195,23195,Bouygue,612609.0,6207561.0,1,1,1
23196,23196,SFR,612610.0,6207561.0,1,1,1
23197,23197,Free,612648.0,7027296.0,0,1,1
23198,23198,Orange,612650.0,7027297.0,1,1,0
23199,23199,Orange,612671.0,6402778.0,1,1,1
23200,23200,Bouygue,612695.0,6563954.0,1,0,0
23201,23201,Bouygue,612695.0,6563954.0,1,1,0
23202,23202,Orange,612703.0,6733817.0,1,1,0
23203,23203,Orange,612713.0,6409587.0,1,1,1
23204,23204,Orange,612747.0,6874525.0,1,1,0
23205,23205,Orange,612749.0,6531114.0,1,0,0
23206,23206,Orange,612766.0,6839014.0,0,0,0
23207,23207,Orange,612801.0,6754417.0,1,1,0
23208,23208,Bouygue,612826.0,6544904.0,1,1,1
23209,23209,SFR,612826.0,6544904.0,1,1,1
23210,23210,SFR,612828.0,6754435.0,0,1,0
23211,23211,Orange,612829.0,6491050.0,1,1,0
23212,23212,Bouygue,612829.0,6491051.0,1,1,0
23213,23213,Free,612829.0,6491051.0,0,1,0
23214,23214,Bouygue,612844.0,6358742.0,1,1,1
23215,23215,SFR,612856.0,6358706.0,1,1,1
23216,23216,SFR,612860.0,6491050.0,1,1,0
23217,23217,Orange,612870.0,6207433.0,1,1,1
23218,23218,SFR,612888.0,6874535.0,1,1,0
23219,23219,Free,612892.0,6874531.0,0,1,1
23220,23220,Bouygue,612905.0,6575857.0,1,1,0
23221,23221,Free,612905.0,6575857.0,0,1,0
23222,23222,Orange,612905.0,6575857.0,0,1,0
23223,23223,SFR,612905.0,6575857.0,1,1,0
23224,23224,Bouygue,612910.0,7083181.0,1,1,1
23225,23225,SFR,612913.0,7083177.0,1,1,0
23226,23226,SFR,612962.0,6856585.0,0,1,0
23227,23227,Bouygue,612963.0,6856596.0,1,1,0
23228,23228,Orange,612998.0,6563914.0,1,1,1
23229,23229,Orange,613019.0,6854203.0,1,1,1
23230,23230,Bouygue,613038.0,6550769.0,1,1,1
23231,23231,SFR,613065.0,6550797.0,1,1,1
23232,23232,Free,613070.0,6856742.0,0,1,0
23233,23233,Bouygue,613090.0,6801180.0,1,1,0
23234,23234,Orange,613106.0,6839784.0,1,1,1
23235,23235,Free,613143.0,6839835.0,0,1,1
23236,23236,Orange,613146.0,6149012.0,1,1,0
23237,23237,Bouygue,613154.0,6760904.0,1,1,1
23238,23238,SFR,613161.0,6760946.0,1,1,1
23239,23239,Free,613168.0,6565745.0,0,1,1
23240,23240,Bouygue,613176.0,6725978.0,1,1,0
23241,23241,Orange,613177.0,6725979.0,1,1,0
23242,23242,SFR,613189.0,6725973.0,1,1,0
23243,23243,Free,613190.0,6725974.0,0,1,0
23244,23244,Orange,613216.0,6565783.0,1,1,0
23245,23245,Bouygue,613220.0,6877816.0,1,1,1
23246,23246,Orange,613224.0,6877809.0,0,1,0
23247,23247,Orange,613272.0,6836867.0,1,1,0
23248,23248,Orange,613302.0,6839359.0,0,1,1
23249,23249,Free,613306.0,6836611.0,0,1,1
23250,23250,Orange,613316.0,6212791.0,0,1,0
23251,23251,Free,613318.0,6212774.0,0,1,0
23252,23252,Free,613342.0,6759976.0,0,1,1
23253,23253,Orange,613347.0,6759999.0,1,1,1
23254,23254,SFR,613347.0,6862267.0,1,1,0
23255,23255,SFR,613350.0,6839112.0,1,1,0
23256,23256,Orange,613351.0,6862251.0,1,1,0
23257,23257,Bouygue,613354.0,6759994.0,1,1,1
23258,23258,SFR,613358.0,6760002.0,1,1,1
23259,23259,Bouygue,613364.0,6839149.0,1,1,1
23260,23260,SFR,613369.0,6825521.0,1,1,1
23261,23261,Orange,613370.0,6748194.0,1,1,0
23262,23262,SFR,613379.0,6762398.0,1,1,1
23263,23263,Bouygue,613410.0,6883156.0,1,1,0
23264,23264,Free,613420.0,6883134.0,0,1,1
23265,23265,SFR,613423.0,6212784.0,1,1,0
23266,23266,Bouygue,613423.0,6825523.0,1,1,1
23267,23267,SFR,613440.0,7070151.0,1,1,0
23268,23268,Orange,613442.0,6762441.0,1,1,0
23269,23269,Free,613454.0,6825166.0,0,1,1
23270,23270,Free,613457.0,6879825.0,0,1,1
23271,23271,Orange,613459.0,7070154.0,1,1,1
23272,23272,SFR,613461.0,6879840.0,1,1,0
23273,23273,SFR,613497.0,6836630.0,1,1,1
23274,23274,Bouygue,613518.0,6937667.0,1,1,0
23275,23275,Free,613518.0,6937667.0,0,1,0
23276,23276,SFR,613518.0,6937667.0,1,1,0
23277,23277,Orange,613519.0,6937668.0,1,1,0
23278,23278,Bouygue,613522.0,6836633.0,1,1,1
23279,23279,Orange,613525.0,6885193.0,1,1,0
23280,23280,Bouygue,613562.0,6643667.0,1,1,1
23281,23281,SFR,613568.0,6456891.0,1,1,0
23282,23282,SFR,613571.0,6643666.0,1,1,1
23283,23283,Bouygue,613598.0,6456875.0,1,1,0
23284,23284,Orange,613598.0,6456875.0,1,1,0
23285,23285,Free,613598.0,6456876.0,0,1,0
23286,23286,Orange,613636.0,6837431.0,0,0,0
23287,23287,Free,613652.0,6418258.0,0,1,1
23288,23288,Bouygue,613664.0,6672544.0,1,1,1
23289,23289,SFR,613664.0,6672544.0,1,1,1
23290,23290,Bouygue,613680.0,6837694.0,1,1,1
23291,23291,SFR,613680.0,6837694.0,1,1,1
23292,23292,Bouygue,613704.0,6418241.0,1,1,0
23293,23293,Orange,613714.0,6672563.0,1,1,0
23294,23294,Bouygue,613721.0,6563570.0,1,1,1
23295,23295,Bouygue,613721.0,6563570.0,1,1,0
23296,23296,SFR,613721.0,6563570.0,0,0,1
23297,23297,Orange,613727.0,6782665.0,1,1,1
23298,23298,Free,613760.0,7071777.0,0,1,1
23299,23299,Bouygue,613765.0,7071789.0,1,1,0
23300,23300,Free,613771.0,6643544.0,0,1,1
23301,23301,Orange,613790.0,6753185.0,1,1,0
23302,23302,Bouygue,613867.0,6716010.0,1,1,1
23303,23303,SFR,613867.0,6716010.0,1,1,1
23304,23304,Orange,613878.0,6715990.0,1,1,0
23305,23305,Orange,613880.0,6839152.0,1,1,1
23306,23306,Orange,613881.0,6824986.0,1,1,1
23307,23307,Orange,613912.0,6819367.0,1,1,1
23308,23308,Bouygue,613963.0,6300625.0,1,1,1
23309,23309,SFR,613966.0,6300596.0,1,1,1
23310,23310,Bouygue,613997.0,6331493.0,1,1,1
23311,23311,SFR,613997.0,6331493.0,1,1,1
23312,23312,Orange,614026.0,6740831.0,1,1,0
23313,23313,Orange,614034.0,6526909.0,1,0,0
23314,23314,Orange,614048.0,6745808.0,1,0,0
23315,23315,SFR,614066.0,7092517.0,1,1,0
23316,23316,Free,614090.0,6745821.0,0,1,0
23317,23317,Bouygue,614090.0,6745827.0,1,0,0
23318,23318,Orange,614091.0,6745821.0,0,1,0
23319,23319,Orange,614093.0,6756836.0,1,1,0
23320,23320,SFR,614094.0,6745821.0,1,1,0
23321,23321,Bouygue,614101.0,6740795.0,1,1,1
23322,23322,SFR,614101.0,6740795.0,1,0,0
23323,23323,Bouygue,614107.0,6756939.0,1,1,1
23324,23324,Free,614110.0,7019321.0,0,1,0
23325,23325,SFR,614110.0,7019321.0,1,1,0
23326,23326,Bouygue,614120.0,7019321.0,1,1,0
23327,23327,Orange,614122.0,7019323.0,1,1,0
23328,23328,Orange,614130.0,6756124.0,0,1,0
23329,23329,Free,614150.0,6861039.0,0,1,1
23330,23330,Bouygue,614163.0,6861041.0,1,1,0
23331,23331,Orange,614234.0,7061836.0,1,1,0
23332,23332,Orange,614242.0,6928021.0,1,1,0
23333,23333,Free,614252.0,6756241.0,0,1,1
23334,23334,Bouygue,614281.0,6928020.0,1,1,1
23335,23335,SFR,614281.0,6928020.0,1,1,1
23336,23336,Bouygue,614319.0,6248229.0,1,1,0
23337,23337,SFR,614352.0,6248178.0,1,1,1
23338,23338,Orange,614372.0,6563760.0,1,1,1
23339,23339,SFR,614374.0,7091989.0,1,1,1
23340,23340,Bouygue,614415.0,7092040.0,1,1,1
23341,23341,Bouygue,614420.0,6779202.0,1,1,1
23342,23342,Bouygue,614440.0,7049173.0,1,1,0
23343,23343,SFR,614440.0,7049173.0,1,1,0
23344,23344,Free,614441.0,7049174.0,0,1,0
23345,23345,Orange,614443.0,7049175.0,1,1,0
23346,23346,Orange,614446.0,6872222.0,1,1,1
23347,23347,SFR,614456.0,6872218.0,1,1,1
23348,23348,Free,614472.0,6623127.0,0,1,1
23349,23349,Bouygue,614474.0,6244096.0,1,1,0
23350,23350,Orange,614481.0,6761708.0,1,1,0
23351,23351,Bouygue,614520.0,6201962.0,1,1,1
23352,23352,Orange,614544.0,6874350.0,1,1,1
23353,23353,Orange,614549.0,6359823.0,1,1,1
23354,23354,SFR,614550.0,6849086.0,1,1,0
23355,23355,Orange,614572.0,6849035.0,1,1,0
23356,23356,SFR,614585.0,6201904.0,1,1,1
23357,23357,SFR,614600.0,6910524.0,1,1,0
23358,23358,SFR,614615.0,6874385.0,0,1,0
23359,23359,Bouygue,614617.0,6973503.0,1,1,0
23360,23360,SFR,614617.0,6973503.0,1,1,0
23361,23361,Free,614617.0,6973504.0,0,1,0
23362,23362,Orange,614619.0,6973505.0,1,1,0
23363,23363,Free,614659.0,6952725.0,0,1,0
23364,23364,Orange,614660.0,6952725.0,1,1,1
23365,23365,SFR,614662.0,6200504.0,0,1,0
23366,23366,Bouygue,614663.0,6200482.0,1,1,0
23367,23367,Orange,614663.0,6200503.0,1,1,0
23368,23368,Orange,614695.0,6484661.0,1,0,0
23369,23369,Free,614696.0,6998789.0,0,1,1
23370,23370,Free,614697.0,6200500.0,0,1,0
23371,23371,SFR,614702.0,6998759.0,1,1,1
23372,23372,SFR,614704.0,6761441.0,1,1,1
23373,23373,Orange,614704.0,6998792.0,1,1,1
23374,23374,Free,614710.0,6840483.0,0,1,1
23375,23375,Orange,614710.0,6840483.0,1,1,1
23376,23376,Bouygue,614711.0,6998783.0,1,1,1
23377,23377,Bouygue,614719.0,6689397.0,1,1,0
23378,23378,Orange,614719.0,6689397.0,0,1,0
23379,23379,SFR,614719.0,6689397.0,0,1,0
23380,23380,SFR,614720.0,6840465.0,1,1,1
23381,23381,SFR,614737.0,6689414.0,1,0,0
23382,23382,Free,614741.0,6689400.0,0,1,0
23383,23383,Bouygue,614748.0,6900111.0,1,1,1
23384,23384,SFR,614748.0,6900111.0,1,1,1
23385,23385,SFR,614751.0,6764039.0,1,1,1
23386,23386,Free,614753.0,6900105.0,0,1,1
23387,23387,Orange,614756.0,7005018.0,1,1,0
23388,23388,Bouygue,614761.0,6764060.0,1,1,1
23389,23389,Orange,614761.0,6900273.0,1,0,0
23390,23390,Orange,614765.0,6764055.0,1,1,1
23391,23391,Bouygue,614771.0,6840482.0,1,1,1
23392,23392,Bouygue,614776.0,6872208.0,1,1,0
23393,23393,SFR,614801.0,6377699.0,1,1,0
23394,23394,Free,614802.0,6377700.0,0,1,0
23395,23395,Orange,614804.0,6377696.0,0,1,0
23396,23396,Orange,614806.0,6838720.0,1,1,1
23397,23397,Bouygue,614816.0,6975157.0,1,1,1
23398,23398,SFR,614816.0,6975157.0,1,1,1
23399,23399,SFR,614817.0,6756665.0,1,1,1
23400,23400,Free,614819.0,6871347.0,0,1,0
23401,23401,SFR,614831.0,6838721.0,1,1,0
23402,23402,Free,614878.0,6401910.0,0,1,1
23403,23403,Bouygue,614896.0,6756572.0,1,1,1
23404,23404,Bouygue,614912.0,6685623.0,1,1,1
23405,23405,SFR,614916.0,6685622.0,1,1,1
23406,23406,Free,614917.0,6685603.0,0,1,1
23407,23407,Orange,614918.0,7086319.0,1,1,0
23408,23408,SFR,614969.0,6753487.0,1,1,0
23409,23409,Free,614972.0,7055971.0,0,1,0
23410,23410,Orange,614974.0,7055972.0,1,1,1
23411,23411,Free,614984.0,6751617.0,0,1,1
23412,23412,Free,614989.0,6471402.0,0,1,1
23413,23413,SFR,614989.0,6757910.0,1,1,1
23414,23414,Free,614989.0,6757913.0,0,1,1
23415,23415,Orange,614991.0,6751614.0,1,1,0
23416,23416,Free,614997.0,6761692.0,0,1,1
23417,23417,Free,615002.0,6443101.0,0,1,0
23418,23418,Bouygue,615010.0,6923347.0,1,1,0
23419,23419,SFR,615010.0,6923347.0,1,1,0
23420,23420,Bouygue,615011.0,6443096.0,1,1,1
23421,23421,SFR,615011.0,6443096.0,1,1,1
23422,23422,Orange,615012.0,6923348.0,1,1,0
23423,23423,Bouygue,615040.0,6751600.0,1,1,1
23424,23424,Orange,615055.0,6862533.0,1,1,0
23425,23425,Orange,615063.0,6989038.0,1,1,1
23426,23426,SFR,615099.0,6797483.0,1,1,0
23427,23427,Orange,615109.0,6756876.0,1,1,1
23428,23428,Orange,615120.0,6797494.0,1,1,0
23429,23429,Bouygue,615122.0,6820528.0,1,1,1
23430,23430,SFR,615122.0,6820528.0,1,1,1
23431,23431,Orange,615137.0,6686309.0,1,1,1
23432,23432,SFR,615205.0,6892577.0,1,1,0
23433,23433,Bouygue,615208.0,6892584.0,1,1,1
23434,23434,Orange,615233.0,6892564.0,1,1,1
23435,23435,Orange,615237.0,7092894.0,0,1,0
23436,23436,Orange,615253.0,6247471.0,1,1,1
23437,23437,Orange,615253.0,6247471.0,0,1,0
23438,23438,Free,615255.0,6247473.0,0,1,1
23439,23439,Bouygue,615256.0,6185903.0,1,1,0
23440,23440,SFR,615256.0,6185903.0,1,1,0
23441,23441,Free,615256.0,6185904.0,0,1,0
23442,23442,Orange,615257.0,6185902.0,0,1,0
